SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	METHODS	MUTATIONS	SAMPLES	%_SAMPLES_COHORT	QVALUE_COMBINATION	ROLE	CGC_GENE	CGC_CANCER_GENE	DOMAIN	2D_CLUSTERS	3D_CLUSTERS	EXCESS_MIS	EXCESS_NON	EXCESS_SPL
CNOT3	ENST00000358389	CBIOP_WXS_PRAD_BROAD	PRAD	oncodriveclustl,smregions	4.0	3	0.026785714285714284	9.693463646957952e-05	Act	True	False	PF04065:3:232			0.9362397454264993	0.0	0.0
CNOT9	ENST00000627282	TCGA_WXS_SKCM	CM	oncodriveclustl,smregions,mutpanning	13.0	13	0.027896995708154508	1.943045963078469e-14		False	False	PF04078:25:144	131:131		0.900309051517247	0.0	0.0
CNOT9	ENST00000627282	HARTWIG_SKIN_MELANOMA	CM	oncodriveclustl,smregions,mutpanning	7.0	8	0.029197080291970802	4.024305889362028e-08		False	False	PF04078:25:144	131:131		0.9598583392492765	0.0	0.0
COL1A1	ENST00000225964	TCGA_WXS_CESC	CESC	combination	6.0	6	0.020833333333333332	0.17226644905999455	Act	True	False		1401:1401		0.4299394865187368	0.0	0.0
COL1A1	ENST00000225964	PCAWG_WGS_SKIN_MELANOMA	CM	combination	18.0	12	0.11214953271028037	0.0020694019345792415	Act	True	False				0.9402566196873883	0.0	0.0
COL1A1	ENST00000225964	ICGC_WXS_GBM_CN	GBM	combination	2.0	2	0.02564102564102564	0.0006110874094384811	Act	True	False				0.9261074835197887	0.9926281543535392	0.0
COL1A1	ENST00000225964	CBIOP_WXS_MM_BROAD_UNTREAT	MM	combination	2.0	2	0.02197802197802198	0.005395534853978299	Act	True	False				0.9618818906076034	0.0	0.0
COL1A1	ENST00000225964	HARTWIG_SKIN_BASAL_CELL_CARCINOMA	SBCC	smregions	3.0	3	0.3333333333333333	0.0017860335327235996	Act	True	False	PF01391:476:533	482:482		0.6798377214640701	0.0	0.0
CPEB3	ENST00000614585	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	SBCC	combination	8.0	8	0.10526315789473684	0.0004619152818486538	Act	True	False				0.861535020281534	0.0	0.9306400722451178
CR1	ENST00000367049	ICGC_WXS_LAML_KR_VARSCAN	AML	oncodriveclustl,smregions	9.0	9	0.13432835820895522	0.0005188457837086525	ambiguous	False	False	PF00084:1454:1511,PF00084:554:611	1472:1472		0.9077240483159741	0.0	0.0
CR1	ENST00000367049	OTHER_WGS_MM_NATLEUK2018	MM	smregions,cbase,mutpanning	18.0	14	0.015005359056806002	1.585246720187459e-17	ambiguous	False	False	PF00084:2168:2219	2208:2208		0.8519863035543718	0.9277665576760228	0.0
CREBBP	ENST00000262367	D_ALL	ALL	oncodrivefml,smregions,cbase	7.0	9	0.03237410071942446	6.555466779181715e-11	LoF	True	True	PF08214:1342:1640			0.9881193853163462	0.0	0.9935436675335798
CREBBP	ENST00000262367	ICGC_WXS_BLCA_CN	BLCA	dndscv,oncodrivefml,cbase,mutpanning	15.0	13	0.1262135922330097	2.971134473613506e-06	LoF	True	False				0.5593409175424426	0.9815157069442355	0.9815157069442355
CREBBP	ENST00000262367	CBIOP_WXS_BLCA_BGI	BLCA	dndscv,oncodrivefml,cbase,mutpanning	11.0	9	0.11392405063291139	9.819679785374499e-12	LoF	True	False				0.7159471972283801	0.9860598431802483	0.9860598431802483
CREBBP	ENST00000262367	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	combination	6.0	5	0.1	0.001969841309659253	LoF	True	False				0.6925497344294378	0.9475551394506149	0.0
CREBBP	ENST00000262367	TCGA_WXS_BLCA	BLCA	dndscv,oncodrivefml,cbase,mutpanning	50.0	44	0.1070559610705596	1.2502437960281474e-19	LoF	True	False		1434:1436		0.5649986035302055	0.9336795541506481	0.9336795541506481
CREBBP	ENST00000262367	HARTWIG_URINARY_TRACT	BLCA	cbase	21.0	19	0.12179487179487179	8.777398464245867e-08	LoF	True	False				0.6652702576981551	0.8903665160974568	0.8903665160974568
CREBBP	ENST00000262367	CBIOP_WXS_BRCA_MBCPROJECT_2018_MET_TREAT	BRCA	combination	3.0	3	0.09090909090909091	0.00034170566057892206	LoF	True	False				0.8024979771923456	0.0	0.0
CREBBP	ENST00000262367	TCGA_WXS_BRCA	BRCA	combination	21.0	14	0.014388489208633094	0.10499211279142613	LoF	True	False				0.37450460339658703	0.0	0.0
CREBBP	ENST00000262367	CBIOP_WXS_CLL_IUOPA_2015	CLL	combination	4.0	4	0.008849557522123894	4.2714665287467093e-07	LoF	True	False				0.0	0.9699158586406981	0.0
CREBBP	ENST00000262367	PCAWG_WGS_LYMPH_CLL	CLL	combination	3.0	2	0.022222222222222223	0.006339955799339516	LoF	True	False				0.0	0.9725553463816575	0.0
CREBBP	ENST00000262367	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	dndscv,oncodrivefml,smregions,cbase,mutpanning	26.0	18	0.1487603305785124	3.848293557943873e-14	LoF	True	True	PF08214:1342:1640			0.9143243817486477	0.9816945652971677	0.9816945652971677
CREBBP	ENST00000262367	CBIOP_WXS_DLBC_BROAD_2012	DLBCL	dndscv,oncodrivefml,smregions,cbase,mutpanning	13.0	10	0.1724137931034483	4.4259522188766796e-11	LoF	True	True	PF08214:1342:1640			0.9255018556591694	0.9848806879097223	0.9848806879097223
CREBBP	ENST00000262367	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	dndscv,oncodrivefml,smregions,cbase,mutpanning	29.0	18	0.11764705882352941	1.1797383696880942e-20	LoF	True	True	PF08214:1342:1640	1446:1450		0.7322489509253771	0.9860738520427099	0.9860738520427099
CREBBP	ENST00000262367	TCGA_WXS_DLBC	DLBCL	smregions	4.0	4	0.10810810810810811	8.649914091517218e-05	LoF	True	True	PF08214:1342:1640			0.8161302066727518	0.0	0.0
CREBBP	ENST00000262367	ICGC_WGS_ESCA_CN_WGS	ESCA	combination	2.0	2	0.11764705882352941	0.0016323918776179169	LoF	True	False				0.9333677595615577	0.0	0.0
CREBBP	ENST00000262367	ICGC_WXS_ESCA_CN_WXS	ESCA	combination	8.0	7	0.03317535545023697	0.00538782898054167	LoF	True	False				0.49669724740049054	0.9004468088876227	0.0
CREBBP	ENST00000262367	CBIOP_WXS_HCC_AMC_PRV	HC	combination	10.0	10	0.04329004329004329	0.062023099713814214	LoF	True	False		1446:1446		0.5909749387779198	0.0	0.0
CREBBP	ENST00000262367	CBIOP_WXS_HNSC_BROAD	HNSC	combination	5.0	5	0.07142857142857142	0.007134584785255745	LoF	True	False				0.9086439838074704	0.9619163201281905	0.0
CREBBP	ENST00000262367	TCGA_WXS_HNSC	HNSC	smregions	35.0	32	0.06374501992031872	5.922674843670988e-06	LoF	True	False	PF08214:1342:1640			0.4691154329469326	0.6690472406275525	0.0
CREBBP	ENST00000262367	PCAWG_WGS_LUNG_SCC	LUSC	cbase	11.0	10	0.2127659574468085	0.0001434594029846264	LoF	True	False				0.8024400259183094	0.9274510028692673	0.0
CREBBP	ENST00000262367	HARTWIG_LYMPHOID	LY	dndscv,oncodrivefml,smregions,cbase,mutpanning	8.0	8	0.32	3.571720471486817e-08	LoF	True	True	PF08214:1342:1640			0.9580530569584788	0.9773607516376387	0.0
CREBBP	ENST00000262367	PCAWG_WGS_CNS_MEDULLO	MBL	cbase	4.0	4	0.028368794326241134	7.469721118788728e-08	LoF	True	False				0.9790373755592725	0.994387254918591	0.0
CREBBP	ENST00000262367	PEDCBIOP_WXS_MBL-SHH-PRY	MBL	combination	2.0	2	0.04878048780487805	1.081541203532724e-05	LoF	True	False				0.9914256767172126	0.0	0.0
CREBBP	ENST00000262367	PCAWG_WGS_LYMPH_BNHL	NHLY	dndscv,oncodrivefml,smregions,cbase,mutpanning	37.0	31	0.29523809523809524	2.6412168546424193e-23	LoF	True	True	PF08214:1342:1640	1499:1503		0.9209369064559918	0.9855303541869691	0.9855303541869691
CREBBP	ENST00000262367	HARTWIG_NET_PANCREATIC	PAIS	smregions,cbase	3.0	3	0.10344827586206896	0.000499316456907265	LoF	True	False	PF08214:1342:1640			0.9883578013418391	0.997557983469989	0.0
CREBBP	ENST00000262367	OTHER_WGS_PBCA_DE_PIA	PIA	oncodrivefml,smregions,cbase	8.0	8	0.018223234624145785	2.830010050910462e-06	LoF	True	False	PF08214:1342:1640			0.8891967699454792	0.9306281204159795	0.0
CREBBP	ENST00000262367	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	SBCC	combination	25.0	19	0.25	0.0008299465333466207	LoF	True	False				0.24854970877985674	0.8391665680273467	0.0
CREBBP	ENST00000262367	HARTWIG_SKIN_BASAL_CELL_CARCINOMA	SBCC	smregions	4.0	3	0.3333333333333333	2.235697100700501e-05	LoF	True	False	PF00439:1104:1177	1118:1118		0.135061462816857	0.9574078136031225	0.0
CREBBP	ENST00000262367	CBIOP_WXS_SCLC_UCOLOGNE_2015	SCLC	combination	11.0	8	0.07476635514018691	0.0009356528646295607	LoF	True	False				0.6096905221900156	0.9211475514816153	0.9211475514816153
CREBBP	ENST00000262367	HARTWIG_LUNG_SMALL_CELL	SCLC	smregions	10.0	6	0.11320754716981132	0.002101018774426889	LoF	True	False	PF00569:1702:1742	1715:1715		0.33064410868100996	0.9056067464212488	0.9056067464212488
CREBBP	ENST00000262367	CBIOP_WXS_ACYC_SANGER_2013	SG	combination	2.0	2	0.08333333333333333	0.005329993822644774	LoF	True	False				0.9695253498162633	0.0	0.0
CREBBP	ENST00000262367	CBIOP_WXS_ACYC_MDA_2015	SG	smregions,cbase	4.0	3	0.14285714285714285	0.0018477463360635645	LoF	True	False	PF06001:1192:1231			0.9788568395167593	0.9954249730244417	0.0
CREBBP	ENST00000262367	CBIOP_WXS_VSC_CUK_2018	VV	combination	3.0	3	0.2	0.0005000917896490014	LoF	True	False				0.966235527991217	0.0	0.0
CRNKL1	ENST00000377340	TCGA_WXS_SKCM	CM	combination	19.0	16	0.034334763948497854	0.07590399551551702	Act	True	False				0.6775437329781884	0.0	0.0
CRTC1	ENST00000338797	CBIOP_WXS_ACY_2019	ACY	combination	3.0	3	0.08571428571428572	0.0032137904446437647	ambiguous	True	False				0.9807732793845315	0.0	0.0
CSF3R	ENST00000373103	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodrivefml,cbase	5.0	4	0.01556420233463035	1.0034792806819349e-05	Act	True	True		618:618		0.8021634641455464	0.9760352036594883	0.0
CTCF	ENST00000646076	D_ALL	ALL	dndscv,oncodrivefml,cbase	5.0	4	0.014388489208633094	3.842888120902428e-07	LoF	True	False				0.990144477170109	0.9988328616869047	0.0
CTCF	ENST00000646076	OTHER_WXS_AML_PRY_BEAT_2018	AML	combination	4.0	2	0.007782101167315175	0.06563856292935583	LoF	True	False				0.7696641135546958	0.0	0.9829913067984529
CTCF	ENST00000646076	ICGC_WXS_LAML_KR_VARSCAN	AML	combination	2.0	2	0.029850746268656716	0.05003445266589336	LoF	True	False				0.8520704218324491	0.0	0.0
CTCF	ENST00000646076	PCAWG_WGS_BREAST_ADENOCA	BRCA	combination	4.0	5	0.02564102564102564	0.00011818073306074844	LoF	True	True				0.8229937470791755	0.9847359518949265	0.0
CTCF	ENST00000646076	TCGA_WXS_BRCA	BRCA	combination	20.0	21	0.02158273381294964	5.652723654097601e-07	LoF	True	True		283:288		0.7008892563359834	0.9209041775181773	0.9209041775181773
CTCF	ENST00000646076	HARTWIG_BREAST	BRCA	combination	13.0	11	0.015536723163841809	0.00032581188793903	LoF	True	True				0.7063817786646565	0.8986791833471908	0.8986791833471908
CTCF	ENST00000646076	PCAWG_WGS_HEAD_SCC	HNSC	combination	3.0	3	0.05357142857142857	0.00012039123379325771	LoF	True	True				0.879278054216454	0.9798227595323226	0.0
CTCF	ENST00000646076	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC	combination	3.0	3	0.0078125	0.2498947381626089	LoF	True	False				0.49089811099975306	0.0	0.0
CTCF	ENST00000646076	TCGA_WXS_UCEC	UCEC	dndscv,oncodrivefml,cbase,mutpanning	68.0	64	0.1272365805168986	3.2233057217908564e-10	LoF	True	True		377:378		0.8308592116006357	0.985152794994412	0.985152794994412
CTNNB1	ENST00000645320	PEDCBIOP_WXS_ACC-PRY	ACC	combination	1.0	2	0.25	0.012500835076783328	Act	True	False				0.9899938758837126	0.0	0.0
CTNNB1	ENST00000645320	TCGA_WXS_ACC	ACC	oncodriveclustl,dndscv,cbase,mutpanning	10.0	12	0.13186813186813187	1.1672001946159558e-22	Act	True	False		41:45		0.9809432371165557	0.0	0.0
CTNNB1	ENST00000645320	D_ACC	ACC	combination	2.0	3	0.15	0.00047865924751335566	Act	True	False				0.99254103967446	0.0	0.0
CTNNB1	ENST00000645320	PCAWG_WGS_COLORECT_ADENOCA	COREAD	combination	4.0	3	0.057692307692307696	0.0042595283139550974	Act	True	True				0.9659676460191262	0.0	0.0
CTNNB1	ENST00000645320	TCGA_WXS_COADREAD	COREAD	dndscv,mutpanning	17.0	17	0.034274193548387094	4.819035790875613e-09	Act	True	True		41:45		0.94607379201458	0.0	0.0
CTNNB1	ENST00000645320	PEDCBIOP_WXS_HCB-PRY	HBC	oncodriveclustl	2.0	2	0.2	7.7287530469654e-07	Act	True	False		34:34		0.9962556613261556	0.0	0.0
CTNNB1	ENST00000645320	ICGC_WGS_LICA_FR_WGS	HC	dndscv,mutpanning	5.0	4	0.26666666666666666	3.214116285358763e-13	Act	True	True				0.9893270423685739	0.0	0.0
CTNNB1	ENST00000645320	ICGC_WXS_LICA_CN	HC	combination	6.0	6	0.03428571428571429	0.00011864807609102106	Act	True	True		33:34		0.9248985854102726	0.0	0.0
CTNNB1	ENST00000645320	CBIOP_WXS_HCC_AMC_PRV	HC	dndscv,oncodrivefml,cbase,mutpanning	53.0	50	0.21645021645021645	7.781689352819406e-07	Act	True	True		31:45		0.9875028334843029	0.9311176043468038	0.0
CTNNB1	ENST00000645320	ICGC_WXS_LICA_FR_WXS	HC	dndscv,oncodrivefml,cbase,mutpanning	72.0	71	0.3141592920353982	0.007872345026513307	Act	True	True				0.9888320503975262	0.0	0.0
CTNNB1	ENST00000645320	ICGC_WXS_LINC_JP_WXS	HC	dndscv,oncodrivefml,cbase,mutpanning	86.0	80	0.3755868544600939	0.0029842675938655783	Act	True	True				0.9823644286645755	0.0	0.0
CTNNB1	ENST00000645320	ICGC_WGS_LINC_JP_WGS	HC	dndscv,cbase,mutpanning	12.0	10	0.3225806451612903	1.1165957752211991e-24	Act	True	True				0.9882219358626849	0.9881526753699957	0.0
CTNNB1	ENST00000645320	PCAWG_WGS_LIVER_HCC	HC	dndscv,oncodrivefml,hotmaps,cbase,mutpanning	79.0	77	0.24522292993630573	0.002893530281199772	Act	True	True		29:51		0.9886826113055319	0.0	0.0
CTNNB1	ENST00000645320	TCGA_WXS_LIHC	HC	oncodriveclustl,dndscv,oncodrivefml,hotmaps,cbase,mutpanning	97.0	92	0.25555555555555554	2.766383776563751e-08	Act	True	True		32:37	333,335	0.9881536581043845	0.0	0.0
CTNNB1	ENST00000645320	HARTWIG_LIVER	HC	dndscv,cbase,mutpanning	18.0	18	0.35294117647058826	0.012007638546919093	Act	True	True				0.9874712483089279	0.0	0.0
CTNNB1	ENST00000645320	TCGA_WXS_LUAD	LUAD	mutpanning	17.0	17	0.030357142857142857	5.252734103955087e-06	Act	True	False		33:45		0.952153754364645	0.0	0.0
CTNNB1	ENST00000645320	PCAWG_WGS_CNS_MEDULLO	MBL	combination	3.0	3	0.02127659574468085	0.0012214562315168613	Act	True	False				0.9913327598608301	0.0	0.0
CTNNB1	ENST00000645320	OTHER_WGS_PBCA_DE_MB	MBL	oncodriveclustl,dndscv,cbase,mutpanning	25.0	24	0.16216216216216217	1.527116894158111e-06	Act	True	False		31:41		0.9967947560782736	0.0	0.0
CTNNB1	ENST00000645320	PEDCBIOP_WXS_MBL-WNT-PRY	MBL	oncodriveclustl,dndscv	15.0	14	0.6666666666666666	3.1931820477124573e-14	Act	True	False		31:41		0.9986484335744646	0.0	0.0
CTNNB1	ENST00000645320	PEDCBIOP_WXS_MBL_BROAD_2012	MBL	dndscv,mutpanning	6.0	6	0.06521739130434782	4.2434389217005986e-08	Act	True	False				0.9887026409633421	0.0	0.0
CTNNB1	ENST00000645320	D_MB	MBL	oncodriveclustl,dndscv	4.0	4	0.10526315789473684	8.789216013961529e-08	Act	True	False		32:34		0.9976528238880364	0.0	0.0
CTNNB1	ENST00000645320	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC	mutpanning	12.0	12	0.03125	0.00029479225711183567	Act	True	False		32:45		0.8520402465260157	0.8063864125887462	0.0
CTNNB1	ENST00000645320	OTHER_WGS_PBCA_DE_PIA	PIA	oncodriveclustl,dndscv,cbase,mutpanning	29.0	28	0.06378132118451026	7.009652127660467e-17	Act	True	False		31:41		0.9910946125071637	0.0	0.0
CTNNB1	ENST00000645320	CBIOP_WGS_PRAD_EURUROL_2017	PRAD	combination	2.0	2	0.03076923076923077	0.024808147661316927	Act	True	False				0.9494607756251064	0.0	0.0
CTNNB1	ENST00000645320	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_MET	PRAD	dndscv	13.0	13	0.03903903903903904	1.2699219736007415e-05	Act	True	False				0.9666236794202612	0.0	0.0
CTNNB1	ENST00000645320	PCAWG_WGS_PROST_ADENOCA	PRAD	combination	2.0	2	0.010050251256281407	0.014178703487688163	Act	True	False				0.9660577804815204	0.0	0.0
CTNNB1	ENST00000645320	CBIOP_WXS_PRAD_SU2C_2019	PRAD	dndscv	18.0	18	0.04054054054054054	1.2465383207971506e-05	Act	True	False				0.9274397006550259	0.0	0.0
CTNNB1	ENST00000645320	TCGA_WXS_PRAD	PRAD	dndscv	10.0	10	0.02032520325203252	0.0001232578843179046	Act	True	False				0.9597864414900978	0.0	0.0
CTNNB1	ENST00000645320	HARTWIG_PROSTATE	PRAD	oncodriveclustl,dndscv,cbase,mutpanning	17.0	16	0.041884816753926704	1.146832511927539e-13	Act	True	False		41:45		0.9770194373925127	0.0	0.0
CTNNB1	ENST00000645320	D_RHBDS	RHBDS	combination	2.0	2	0.14285714285714285	1.3601935044640153e-06	Act	True	False				0.9920565721601375	0.0	0.0
CTNNB1	ENST00000645320	HARTWIG_SKIN_BASAL_CELL_CARCINOMA	SBCC	smregions	3.0	3	0.3333333333333333	8.798924625302429e-05	Act	True	False	PF00514:433:473	463:463		0.9036824692605803	0.0	0.0
CTNNB1	ENST00000645320	PCAWG_WGS_STOMACH_ADENOCA	ST	combination	8.0	5	0.07352941176470588	0.016237100727388404	Act	True	False				0.9397400993286276	0.0	0.0
CTNNB1	ENST00000645320	TCGA_WXS_STAD	ST	combination	20.0	16	0.03669724770642202	2.127541556376692e-05	Act	True	False				0.8014518439937468	0.727882577119558	0.0
CTNNB1	ENST00000645320	PCAWG_WGS_UTERUS_ADENOCA	UCEC	combination	4.0	4	0.09090909090909091	0.0005327539996803816	Act	True	False				0.9690893227055879	0.0	0.0
CTNNB1	ENST00000645320	TCGA_WXS_UCEC	UCEC	oncodriveclustl,dndscv,oncodrivefml,cbase,mutpanning	105.0	101	0.20079522862823063	1.0235107953361915e-05	Act	True	False		32:45		0.9643969101971541	0.0	0.0
CTNNB1	ENST00000645320	HARTWIG_UTERUS_ENDOMETRIAL	UCEC	combination	5.0	5	0.15151515151515152	0.0002398730374933896	Act	True	False				0.9750614491372512	0.0	0.0
CTNNB1	ENST00000645320	PEDCBIOP_WXS_WT-PRY	WT	combination	1.0	2	0.044444444444444446	0.003706977314474439	Act	True	False				0.9870603433653061	0.0	0.0
CUL3	ENST00000264414	TCGA_WXS_HNSC	HNSC	combination	17.0	14	0.027888446215139442	0.0002689566793390816	LoF	True	False				0.7323001069907435	0.9330550423397451	0.9330550423397451
CUL3	ENST00000264414	TCGA_WXS_LUSC	LUSC	dndscv,mutpanning	23.0	13	0.027600849256900213	2.269954206511561e-07	LoF	True	False				0.7611119170648112	0.9536164436626045	0.9536164436626045
CUL3	ENST00000264414	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC	combination	14.0	8	0.020833333333333332	0.009967495346045959	LoF	True	False		612:616		0.4727941213487389	0.0	0.3139447250761413
CUL3	ENST00000264414	ICGC_WGS_PRAD_UK	PRAD	combination	2.0	2	0.01098901098901099	0.0015541652406553645	LoF	True	False				0.9719883028929948	0.0	0.0
CUL3	ENST00000264414	TCGA_WXS_PRAD	PRAD	combination	5.0	5	0.01016260162601626	0.00016867463132426324	LoF	True	False				0.9154618857934341	0.0	0.0
CUL3	ENST00000264414	TCGA_WXS_KIRP	RPC	dndscv,cbase,mutpanning	11.0	8	0.028985507246376812	1.6544720343576508e-12	LoF	True	False		211:211		0.855658218818486	0.9866311118736117	0.9866311118736117
CUX1	ENST00000360264	ICGC_WGS_BRCA_EU	BRCA	combination	4.0	4	0.008264462809917356	0.0009109955847236658	ambiguous	True	False				0.5098779581834687	0.8654099915166908	0.0
CUX1	ENST00000360264	ICGC_WGS_MELA_AU	CM	combination	3.0	3	0.04	3.644460084152421e-05	ambiguous	True	True				0.0	0.9873072533291177	0.9873072533291177
CUX1	ENST00000360264	HARTWIG_NERVOUS_SYSTEM_GLIOBLASTOMA_MULTIFORME	GBM	cbase	3.0	3	0.047619047619047616	1.1881792894321652e-05	ambiguous	True	False				0.8326899997501053	0.9740647855732097	0.0
CUX1	ENST00000360264	CBIOP_WXS_LUAD_BROAD	LUAD	combination	9.0	9	0.05660377358490566	2.2728230494805835e-05	ambiguous	True	False				0.9597151043619756	0.9823733444675017	0.9823733444675017
CUX1	ENST00000360264	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC	combination	16.0	16	0.041666666666666664	0.08523957315877596	ambiguous	True	False				0.0	0.0	0.0
CUX1	ENST00000360264	TCGA_WXS_THCA	THCA	combination	2.0	2	0.004098360655737705	0.001797855521858412	ambiguous	True	False				0.5736261016139825	0.9601999075563449	0.0
CUX1	ENST00000360264	TCGA_WXS_UCEC	UCEC	dndscv,cbase	23.0	18	0.03578528827037773	3.189289763360169e-08	ambiguous	True	True				0.10218828582025549	0.9195944411205653	0.9195944411205653
CXCR4	ENST00000409817	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	hotmaps	3.0	2	0.01652892561983471	5.638060998574324e-05	Act	True	False				0.8875246065295179	0.9894157933538336	0.0
CYLD	ENST00000427738	TCGA_WXS_HNSC	HNSC	cbase	9.0	10	0.0199203187250996	0.0003232325493068347	LoF	True	True				0.5245329037938965	0.9425177615445473	0.0
CYLD	ENST00000427738	CBIOP_WXS_MM_BROAD_UNTREAT	MM	combination	2.0	2	0.02197802197802198	0.007354488533348724	LoF	True	False				0.9738110201270658	0.0	0.0
CYLD	ENST00000427738	OTHER_WGS_MM_NATLEUK2018	MM	dndscv,oncodrivefml,cbase,mutpanning	35.0	26	0.027867095391211148	0.0003234750299055928	LoF	True	False				0.9094515476002385	0.992436373046751	0.992436373046751
CYLD	ENST00000427738	OTHER_WXS_NPC_NATCOM2017	NSPH	dndscv,oncodrivefml,cbase,mutpanning	10.0	10	0.0970873786407767	5.922518929511688e-07	LoF	True	False		371:371		0.8643377289258904	0.9930383362949399	0.0
CYLD	ENST00000427738	TCGA_WXS_THYM	THYM	combination	3.0	2	0.01639344262295082	3.6799938764155785e-05	LoF	True	False				0.8939737515481742	0.9905623290919281	0.0
CYP2C8	ENST00000371270	PCAWG_WGS_SKIN_MELANOMA	CM	combination	14.0	11	0.102803738317757	0.004258290103078658	LoF	True	True				0.9333355882687411	0.0	0.0
CYP2C8	ENST00000371270	HARTWIG_MESOTHELIOMA	MESO	combination	2.0	2	0.05555555555555555	0.00759986200353502	LoF	True	False				0.9895540819465831	0.0	0.0
CYSLTR2	ENST00000282018	TCGA_WXS_UVM	UVM	oncodriveclustl,dndscv,oncodrivefml	3.0	3	0.0375	3.523344726013424e-06	Act	True	True		129:129		0.9976736900687317	0.0	0.0
DAXX	ENST00000374542	TCGA_WXS_ACC	ACC	combination	2.0	3	0.03296703296703297	0.0003300108309759424	LoF	True	False				0.832913987324845	0.9833471516715631	0.0
DAXX	ENST00000374542	PCAWG_WGS_PANC_ENDOCRINE	PAIS	dndscv,oncodrivefml,cbase,mutpanning	10.0	11	0.13580246913580246	2.141195224654899e-20	LoF	True	True				0.9772836249114183	0.9986471887700787	0.9986471887700787
DAXX	ENST00000374542	HARTWIG_NET_PANCREATIC	PAIS	dndscv,oncodrivefml,cbase	6.0	4	0.13793103448275862	8.326628975655885e-15	LoF	True	True				0.9960052428511312	0.9999024872462411	0.0
DAZAP1	ENST00000233078	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	oncodrivefml,cbase	3.0	3	0.024793388429752067	8.507314033305213e-12	LoF	False	False				0.0	0.9851040893204942	0.0
DCAF12L2	ENST00000360028	TCGA_WXS_GBM	GBM	dndscv,cbase	11.0	11	0.028132992327365727	8.855002424142191e-05	Act	True	False				0.9779001994910925	0.0	0.0
DCAF12L2	ENST00000360028	PCAWG_WGS_PROST_ADENOCA	PRAD	combination	2.0	2	0.010050251256281407	0.006181581214858043	Act	True	False		337:337		0.9702491129161966	0.0	0.0
DCC	ENST00000442544	CBIOP_WXS_ESCA_BROAD	ESCA	cbase	10.0	10	0.0684931506849315	0.0005472263856495542	LoF	True	False				0.973427910859903	0.9741338368870555	0.0
DCC	ENST00000442544	ICGC_WGS_PACA_CA_WGS	PAAD	combination	3.0	3	0.046153846153846156	0.0018620096283336754	LoF	True	False				0.8889111106775685	0.9682879405426684	0.0
DCSTAMP	ENST00000297581	TCGA_WXS_STAD	ST	dndscv,cbase	14.0	15	0.034403669724770644	0.0005287697454109526	Act	False	False		301:301		0.9520881678875189	0.0	0.0
DDB2	ENST00000256996	ICGC_WXS_LAML_KR_MUTECT	AML	combination	2.0	2	0.04	2.5031613858424736e-05	LoF	True	False		286:286		0.9937212625117291	0.0	0.0
DDX3X	ENST00000644876	PEDCBIOP_WXS_BLY-PRY	BLY	dndscv	4.0	3	0.2	0.00031880848601531	LoF	True	False				0.9873691131601621	0.0	0.9993488909310654
DDX3X	ENST00000644876	ICGC_WGS_BRCA_EU	BRCA	combination	3.0	2	0.004132231404958678	0.011627033087526979	LoF	True	False				0.6308117330081844	0.9240394600985316	0.0
DDX3X	ENST00000644876	PCAWG_WGS_BREAST_ADENOCA	BRCA	combination	3.0	2	0.010256410256410256	0.007996857236390232	LoF	True	False				0.8266845026700899	0.963930124435336	0.0
DDX3X	ENST00000644876	CBIOP_WXS_CLL_IUOPA_2015	CLL	dndscv,mutpanning	10.0	10	0.022123893805309734	1.111586049838085e-06	LoF	True	True				0.9909825033733115	0.0	0.9944965851329884
DDX3X	ENST00000644876	PCAWG_WGS_LYMPH_CLL	CLL	combination	3.0	2	0.022222222222222223	0.0004966966136237403	LoF	True	True				0.95040544988042	0.0	0.9902373725028982
DDX3X	ENST00000644876	TCGA_WXS_SKCM	CM	combination	21.0	22	0.04721030042918455	2.702827377421736e-07	LoF	True	False		284:290		0.6136413555505432	0.9155128762827857	0.0
DDX3X	ENST00000644876	PCAWG_WGS_SKIN_MELANOMA	CM	combination	5.0	6	0.056074766355140186	0.04937333881159043	LoF	True	False				0.9084227265218037	0.0	0.0
DDX3X	ENST00000644876	TCGA_WXS_DLBC	DLBCL	combination	3.0	2	0.05405405405405406	0.00023817693367999082	LoF	True	False				0.7975102483947323	0.9899059747920463	0.9899059747920463
DDX3X	ENST00000644876	CBIOP_WXS_HNSC_BROAD	HNSC	combination	4.0	3	0.04285714285714286	0.00128140627792157	LoF	True	False				0.9306874733763718	0.9848088308544526	0.0
DDX3X	ENST00000644876	HARTWIG_LYMPHOID	LY	dndscv,oncodrivefml,cbase	3.0	3	0.12	1.019694262003718e-08	LoF	True	False				0.9133599762389237	0.9960549701361106	0.0
